contact_id,acct_id,email,created_date,country
CT00005247,A0001504,contact5247@example.com,2022-02-10,FR
CT00005248,A0002611,contact5248@example.com,2022-08-08,DE
CT00005249,A0000134,contact5249@example.com,2024-10-20,US
CT00005250,ACC0001680,contact5250@example.com,2023-03-19,US
CT00005251,A0000963,contact5251@example.com,2022-08-19,FR
CT00005252,A0004356,contact5252@example.com,2021-08-12,DE
CT00005253,A0004165,contact5253@example.com,2021-04-13,US
CT00005254,A0005021,contact5254@example.com,2022-05-30,PL
CT00005255,A0003164,contact5255@example.com,2022-07-27,PL
CT00005256,A0005370,contact5256@example.com,2021-02-11,US
CT00005257,A0002033,contact5257@example.com,2024-07-06,US
CT00005258,A0002514,contact5258@example.com,2023-08-13,PL
CT00005259,A0001996,contact5259@example.com,2022-10-02,DE
CT00005260,A0003008,contact5260@example.com,2022-11-29,PL
CT00005261,A0005196,contact5261@example.com,2024-05-02,US
CT00005262,A0004885,contact5262@example.com,2022-06-27,DE
CT00005263,A0001272,contact5263@example.com,2021-05-29,FR
CT00005264,A0001612,contact5264@example.com,2022-06-12,DE
CT00005265,A0002704,contact5265@example.com,2021-04-17,PL
CT00005266,A0001229,contact5266@example.com,2022-03-31,DE
CT00005267,A0000010,contact5267@example.com,2024-10-03,FR
CT00005268,A0005613,contact5268@example.com,2023-12-05,US
CT00005269,A0003512,contact5269@example.com,2022-09-08,FR
CT00005270,A0003064,contact5270@example.com,2022-01-15,PL
CT00005271,A0002645,contact5271@example.com,2024-07-01,FR
CT00005272,ACC0004615,contact5272@example.com,2023-05-26,DE
CT00005273,A0005315,contact5273@example.com,2024-08-13,FR
CT00005274,A0002165,contact5274@example.com,2022-02-08,PL
CT00005275,A0005660,contact5275@example.com,2023-01-11,FR
CT00005276,A0002913,contact5276@example.com,2022-07-09,FR
CT00005277,A0001762,contact5277@example.com,2022-01-26,FR
CT00005278,ACC0002976,contact5278@example.com,2022-09-25,US
CT00005279,A0002659,contact5279@example.com,2022-04-23,PL
CT00005280,A0003216,contact5280@example.com,2021-10-31,FR
CT00005281,A0004337,contact5281@example.com,2022-10-08,DE
CT00005282,A0003847,contact5282@example.com,2024-05-05,FR
CT00005283,A0004232,contact5283@example.com,2022-09-15,FR
CT00005284,A0000332,contact5284@example.com,2023-07-22,PL
CT00005285,A0004891,contact5285@example.com,2022-12-16,US
CT00005286,A0004510,contact5286@example.com,2022-03-28,DE
CT00005287,A0001793,contact5287@example.com,2024-07-24,PL
CT00005288,A0003726,contact5288@example.com,2023-08-11,FR
CT00005289,ACC0001753,contact5289@example.com,2024-06-05,FR
CT00005290,A0003708,contact5290@example.com,2021-04-06,PL
CT00005291,A0001719,contact5291@example.com,2024-07-09,FR
CT00005292,ACC0002162,contact5292@example.com,2021-09-18,FR
CT00005293,A0001544,contact5293@example.com,2024-01-14,PL
CT00005294,A0002431,contact5294@example.com,2024-04-15,PL
CT00005295,A0005473,contact5295@example.com,2023-01-02,FR
CT00005296,A0002726,contact5296@example.com,2021-09-23,DE
CT00005297,A0000834,contact5297@example.com,2021-10-31,PL
CT00005298,A0002653,contact5298@example.com,2024-05-05,PL
CT00005299,A0001416,contact5299@example.com,2021-05-11,FR
CT00005300,A0002920,contact5300@example.com,2024-07-06,US
CT00005301,A0005808,contact5301@example.com,2021-09-04,DE
CT00005302,A0005653,contact5302@example.com,2023-09-13,DE
CT00005303,A0003679,contact5303@example.com,2023-03-28,PL
CT00005304,A0004176,contact5304@example.com,2024-02-06,FR
CT00005305,A0003166,contact5305@example.com,2024-05-24,US
CT00005306,A0001428,contact5306@example.com,2021-03-13,DE
CT00005307,ACC0000350,contact5307@example.com,2022-03-05,PL
CT00005308,A0000681,contact5308@example.com,2022-08-19,US
CT00005309,A0001316,contact5309@example.com,2023-07-20,FR
CT00005310,A0003878,contact5310@example.com,2023-09-29,DE
CT00005311,A0004115,contact5311@example.com,2023-04-17,PL
CT00005312,A0002093,contact5312@example.com,2022-08-22,US
CT00005313,A0001961,contact5313@example.com,2021-05-22,DE
CT00005314,A0002263,contact5314@example.com,2023-01-23,DE
CT00005315,A0002688,contact5315@example.com,2021-02-23,PL
CT00005316,A0005638,contact5316@example.com,2024-02-15,DE
CT00005317,ACC0003107,contact5317@example.com,2022-02-04,US
CT00005318,A0005598,contact5318@example.com,2021-09-23,US
CT00005319,A0004498,contact5319@example.com,2021-11-20,PL
CT00005320,A0004204,contact5320@example.com,2021-01-13,FR
CT00005321,A0001859,contact5321@example.com,2021-11-17,FR
CT00005322,A0001283,contact5322@example.com,2022-02-07,US
CT00005323,A0003320,contact5323@example.com,2021-11-14,FR
CT00005324,A0002959,contact5324@example.com,2023-02-20,DE
CT00005325,ACC0002984,contact5325@example.com,2021-04-02,DE
CT00005326,A0001792,contact5326@example.com,2023-01-27,PL
CT00005327,A0004509,contact5327@example.com,2024-04-08,FR
CT00005328,A0004879,contact5328@example.com,2023-02-18,DE
CT00005329,A0003396,contact5329@example.com,2021-12-21,FR
CT00005330,A0003860,contact5330@example.com,2021-10-07,DE
CT00005331,A0001054,contact5331@example.com,2022-08-19,US
CT00005332,A0002876,contact5332@example.com,2021-01-05,FR
CT00005333,A0003196,contact5333@example.com,2022-08-25,US
CT00005334,A0000508,contact5334@example.com,2023-05-16,FR
CT00005335,A0000916,contact5335@example.com,2024-01-26,FR
CT00005336,A0005007,contact5336@example.com,2024-02-07,US
CT00005337,A0000158,contact5337@example.com,2024-09-15,US
CT00005338,A0002749,contact5338@example.com,2022-03-01,FR
CT00005339,A0005003,contact5339@example.com,2021-10-29,DE
CT00005340,A0003781,contact5340@example.com,2021-10-28,US
CT00005341,A0002972,contact5341@example.com,2022-05-07,FR
CT00005342,ACC0005764,contact5342@example.com,2024-09-17,FR
CT00005343,A0003936,contact5343@example.com,2024-02-06,DE
CT00005344,A0002183,contact5344@example.com,2024-08-12,US
CT00005345,A0004627,contact5345@example.com,2021-11-19,PL
CT00005346,A0003833,contact5346@example.com,2021-06-09,DE
CT00005347,A0004283,contact5347@example.com,2024-03-27,DE
CT00005348,A0001984,contact5348@example.com,2023-11-14,DE
CT00005349,ACC0003186,contact5349@example.com,2023-03-22,DE
CT00005350,A0001386,contact5350@example.com,2022-07-12,PL
CT00005351,A0001998,contact5351@example.com,2023-01-03,US
CT00005352,A0001886,contact5352@example.com,2021-11-02,FR
CT00005353,A0003060,contact5353@example.com,2024-07-28,US
CT00005354,A0000995,contact5354@example.com,2021-01-13,PL
CT00005355,A0002164,contact5355@example.com,2023-03-07,FR
CT00005356,A0004481,contact5356@example.com,2023-01-31,DE
CT00005357,A0000513,contact5357@example.com,2022-06-19,FR
CT00005358,A0002477,contact5358@example.com,2024-06-03,PL
CT00005359,A0001851,contact5359@example.com,2023-04-27,FR
CT00005360,A0001112,contact5360@example.com,2023-05-19,PL
CT00005361,A0003172,contact5361@example.com,2021-08-06,US
CT00005362,A0005218,contact5362@example.com,2023-12-15,US
CT00005363,A0002122,contact5363@example.com,2023-06-26,US
CT00005364,A0002366,contact5364@example.com,2024-09-05,DE
CT00005365,A0002136,contact5365@example.com,2021-12-05,US
CT00005366,A0005167,contact5366@example.com,2021-09-30,FR
CT00005367,A0004961,contact5367@example.com,2022-05-16,DE
CT00005368,A0001615,contact5368@example.com,2023-07-30,DE
CT00005369,A0002138,contact5369@example.com,2021-05-01,PL
CT00005370,A0002227,contact5370@example.com,2024-06-14,DE
CT00005371,A0002934,contact5371@example.com,2021-05-14,DE
CT00005372,A0002735,contact5372@example.com,2022-06-20,US
CT00005373,A0000858,contact5373@example.com,2023-01-22,PL
CT00005374,A0003047,contact5374@example.com,2023-01-15,FR
CT00005375,A0005120,contact5375@example.com,2024-01-04,FR
CT00005376,A0005816,contact5376@example.com,2024-05-15,DE
CT00005377,A0000163,contact5377@example.com,2022-08-04,US
CT00005378,ACC0000374,contact5378@example.com,2022-01-23,PL
CT00005379,A0000900,contact5379@example.com,2024-01-10,PL
CT00005380,A0000831,contact5380@example.com,2024-01-28,FR
CT00005381,ACC0003631,contact5381@example.com,2021-01-10,PL
CT00005382,A0004850,contact5382@example.com,2021-12-25,FR
CT00005383,A0000563,contact5383@example.com,2024-10-08,FR
CT00005384,A0000151,contact5384@example.com,2023-07-03,US
CT00005385,A0005354,contact5385@example.com,2022-07-07,PL
CT00005386,A0002332,contact5386@example.com,2021-02-03,US
CT00005387,A0004192,contact5387@example.com,2022-07-13,PL
CT00005388,A0000928,contact5388@example.com,2021-12-06,PL
CT00005389,A0003576,contact5389@example.com,2022-02-06,FR
CT00005390,ACC0000789,contact5390@example.com,2023-07-15,US
CT00005391,A0001614,contact5391@example.com,2023-10-27,US
CT00005392,ACC0001645,contact5392@example.com,2022-12-13,US
CT00005393,A0002095,contact5393@example.com,2021-10-17,FR
CT00005394,A0004026,contact5394@example.com,2024-09-19,PL
CT00005395,A0004694,contact5395@example.com,2021-05-13,US
CT00005396,A0003999,contact5396@example.com,2023-06-30,FR
CT00005397,A0000441,contact5397@example.com,2023-12-10,DE
CT00005398,A0001688,contact5398@example.com,2022-03-31,FR
CT00005399,A0004065,contact5399@example.com,2024-04-18,PL
CT00005400,A0005785,contact5400@example.com,2021-11-02,US
CT00005401,A0002668,contact5401@example.com,2024-05-17,US
CT00005402,ACC0004787,contact5402@example.com,2022-11-13,PL
CT00005403,A0005617,contact5403@example.com,2021-11-28,PL
CT00005404,A0003174,contact5404@example.com,2022-05-03,US
CT00005405,A0005486,contact5405@example.com,2021-11-30,PL
CT00005406,ACC0005840,contact5406@example.com,2023-10-28,DE
CT00005407,A0005078,contact5407@example.com,2022-12-22,PL
CT00005408,A0001693,contact5408@example.com,2024-07-13,DE
CT00005409,A0005458,contact5409@example.com,2022-05-08,FR
CT00005410,A0000839,contact5410@example.com,2022-03-25,DE
CT00005411,A0005909,contact5411@example.com,2021-08-06,US
CT00005412,A0004812,contact5412@example.com,2024-09-20,US
CT00005413,ACC0002457,contact5413@example.com,2021-04-15,DE
CT00005414,A0002802,contact5414@example.com,2022-06-08,DE
CT00005415,A0001479,contact5415@example.com,2024-09-26,US
CT00005416,A0002329,contact5416@example.com,2021-02-01,FR
CT00005417,ACC0005871,contact5417@example.com,2022-06-25,US
CT00005418,ACC0003539,contact5418@example.com,2022-09-24,FR
CT00005419,A0004641,contact5419@example.com,2021-05-03,US
CT00005420,A0004060,contact5420@example.com,2023-01-06,US
CT00005421,A0001884,contact5421@example.com,2021-03-28,PL
CT00005422,ACC0002377,contact5422@example.com,2023-03-15,FR
CT00005423,A0001465,contact5423@example.com,2024-01-01,US
CT00005424,A0001502,contact5424@example.com,2021-08-17,FR
CT00005425,A0005447,contact5425@example.com,2022-08-01,US
CT00005426,A0001936,contact5426@example.com,2022-03-09,FR
CT00005427,A0004827,contact5427@example.com,2022-06-07,PL
CT00005428,A0005046,contact5428@example.com,2021-05-18,FR
CT00005429,A0002524,contact5429@example.com,2022-10-14,DE
CT00005430,A0004014,contact5430@example.com,2021-11-02,DE
CT00005431,A0004415,contact5431@example.com,2023-07-29,US
CT00005432,A0001529,contact5432@example.com,2022-08-21,FR
CT00005433,A0002970,contact5433@example.com,2021-09-03,FR
CT00005434,A0002394,contact5434@example.com,2023-05-10,FR
CT00005435,A0004617,contact5435@example.com,2023-05-03,PL
CT00005436,ACC0000237,contact5436@example.com,2022-02-16,DE
CT00005437,A0000240,contact5437@example.com,2021-01-19,US
CT00005438,A0004946,contact5438@example.com,2023-09-30,US
CT00005439,A0004361,contact5439@example.com,2024-03-16,FR
CT00005440,A0001811,contact5440@example.com,2024-01-08,PL
CT00005441,A0004127,contact5441@example.com,2021-01-24,PL
CT00005442,A0005947,contact5442@example.com,2023-06-12,DE
CT00005443,A0001284,contact5443@example.com,2022-09-02,US
CT00005444,A0003830,contact5444@example.com,2021-07-16,DE
CT00005445,A0002785,contact5445@example.com,2023-11-05,PL
CT00005446,A0001282,contact5446@example.com,2022-12-21,US
CT00005447,ACC0002708,contact5447@example.com,2022-08-08,FR
CT00005448,A0000196,contact5448@example.com,2024-09-05,DE
CT00005449,A0004350,contact5449@example.com,2024-08-10,DE
CT00005450,A0005318,contact5450@example.com,2021-09-04,DE
CT00005451,ACC0000566,contact5451@example.com,2021-04-03,DE
CT00005452,A0003004,contact5452@example.com,2021-02-26,FR
CT00005453,A0002126,contact5453@example.com,2023-05-11,US
CT00005454,A0003177,contact5454@example.com,2021-09-18,FR
CT00005455,A0000412,contact5455@example.com,2024-03-15,PL
CT00005456,A0003778,contact5456@example.com,2024-03-07,DE
CT00005457,A0002273,contact5457@example.com,2021-07-06,PL
CT00005458,A0003679,contact5458@example.com,2021-01-15,DE
CT00005459,A0001443,contact5459@example.com,2022-11-28,US
CT00005460,ACC0003242,contact5460@example.com,2024-01-30,US
CT00005461,A0005560,contact5461@example.com,2022-04-16,PL
CT00005462,A0001451,contact5462@example.com,2021-12-18,PL
CT00005463,A0000985,contact5463@example.com,2023-06-02,FR
CT00005464,A0004750,contact5464@example.com,2023-04-25,US
CT00005465,A0004290,contact5465@example.com,2021-04-21,FR
CT00005466,A0001182,contact5466@example.com,2023-12-23,FR
CT00005467,A0003689,contact5467@example.com,2024-04-19,US
CT00005468,A0005498,contact5468@example.com,2021-11-08,FR
CT00005469,A0002083,contact5469@example.com,2024-08-16,US
CT00005470,A0004096,contact5470@example.com,2024-03-21,US
CT00005471,ACC0001718,contact5471@example.com,2023-09-23,FR
CT00005472,A0002067,contact5472@example.com,2024-02-03,DE
CT00005473,A0002794,contact5473@example.com,2023-03-20,PL
CT00005474,A0001018,contact5474@example.com,2022-11-26,DE
CT00005475,A0000332,contact5475@example.com,2021-11-17,DE
CT00005476,A0001901,contact5476@example.com,2022-03-01,PL
CT00005477,A0003070,contact5477@example.com,2022-01-09,FR
CT00005478,A0005906,contact5478@example.com,2023-11-21,PL
CT00005479,A0002383,contact5479@example.com,2021-12-18,DE
CT00005480,A0003671,contact5480@example.com,2023-07-21,US
CT00005481,A0000868,contact5481@example.com,2023-04-08,FR
CT00005482,A0003945,contact5482@example.com,2021-03-13,US
CT00005483,A0002484,contact5483@example.com,2021-08-10,PL
CT00005484,A0001111,contact5484@example.com,2024-07-23,FR
CT00005485,A0005833,contact5485@example.com,2023-07-17,DE
CT00005486,A0004464,contact5486@example.com,2023-09-02,DE
CT00005487,A0003268,contact5487@example.com,2024-07-25,DE
CT00005488,A0005212,contact5488@example.com,2021-06-30,US
CT00005489,A0003469,contact5489@example.com,2021-01-14,PL
CT00005490,A0005103,contact5490@example.com,2021-01-09,PL
CT00005491,A0002473,contact5491@example.com,2024-08-17,US
CT00005492,A0002318,contact5492@example.com,2023-05-08,DE
CT00005493,A0000211,contact5493@example.com,2022-05-19,PL
CT00005494,A0001205,contact5494@example.com,2023-11-09,DE
CT00005495,A0000327,contact5495@example.com,2021-12-29,US
CT00005496,A0001483,contact5496@example.com,2021-07-29,FR
CT00005497,A0000510,contact5497@example.com,2021-01-19,US
CT00005498,A0003905,contact5498@example.com,2022-07-21,US
CT00005499,A0002292,contact5499@example.com,2022-05-16,PL
CT00005500,A0000361,contact5500@example.com,2023-09-06,US
CT00005501,A0002786,contact5501@example.com,2022-05-07,DE
CT00005502,A0000149,contact5502@example.com,2023-05-18,FR
CT00005503,A0004181,contact5503@example.com,2024-02-20,US
CT00005504,A0004249,contact5504@example.com,2023-01-11,DE
CT00005505,A0002153,contact5505@example.com,2023-01-12,US
CT00005506,A0001907,contact5506@example.com,2021-08-04,FR
CT00005507,A0004101,contact5507@example.com,2021-06-21,DE
CT00005508,ACC0003192,contact5508@example.com,2021-07-20,DE
CT00005509,A0005437,contact5509@example.com,2021-06-22,PL
CT00005510,A0001664,contact5510@example.com,2022-06-13,DE
CT00005511,A0005131,contact5511@example.com,2022-03-13,DE
CT00005512,A0005554,contact5512@example.com,2024-03-10,US
CT00005513,A0000124,contact5513@example.com,2021-09-25,FR
CT00005514,A0004448,contact5514@example.com,2021-12-28,US
CT00005515,A0001453,contact5515@example.com,2021-10-23,FR
CT00005516,A0000361,contact5516@example.com,2021-09-22,PL
CT00005517,A0003331,contact5517@example.com,2023-03-30,US
CT00005518,A0002404,contact5518@example.com,2023-10-04,DE
CT00005519,A0002819,contact5519@example.com,2023-11-18,DE
CT00005520,ACC0000941,contact5520@example.com,2022-07-14,DE
CT00005521,A0003746,contact5521@example.com,2024-04-26,FR
CT00005522,A0005040,contact5522@example.com,2023-09-13,DE
CT00005523,A0004817,contact5523@example.com,2021-10-08,PL
CT00005524,A0005005,contact5524@example.com,2021-06-07,DE
CT00005525,A0002912,contact5525@example.com,2021-09-24,DE
CT00005526,A0003257,contact5526@example.com,2024-01-31,DE
CT00005527,A0003812,contact5527@example.com,2023-08-28,US
CT00005528,A0003301,contact5528@example.com,2022-04-24,US
CT00005529,A0002983,contact5529@example.com,2023-10-08,DE
CT00005530,A0004386,contact5530@example.com,2021-08-21,DE
CT00005531,A0002134,contact5531@example.com,2022-02-21,PL
CT00005532,A0001736,contact5532@example.com,2021-09-28,FR
CT00005533,A0002012,contact5533@example.com,2022-06-06,DE
CT00005534,A0004975,contact5534@example.com,2023-10-16,FR
CT00005535,A0005159,contact5535@example.com,2021-09-04,US
CT00005536,A0004690,contact5536@example.com,2021-10-23,PL
CT00005537,ACC0005174,contact5537@example.com,2023-02-16,FR
CT00005538,ACC0000646,contact5538@example.com,2023-02-24,US
CT00005539,A0005496,contact5539@example.com,2023-09-02,PL
CT00005540,A0005170,contact5540@example.com,2021-01-22,US
CT00005541,A0005164,contact5541@example.com,2021-10-24,DE
CT00005542,A0005889,contact5542@example.com,2024-10-08,DE
CT00005543,A0005118,contact5543@example.com,2023-07-01,DE
CT00005544,A0003375,contact5544@example.com,2023-05-18,PL
CT00005545,A0004601,contact5545@example.com,2023-03-16,FR
CT00005546,A0004556,contact5546@example.com,2023-08-28,FR
CT00005547,A0005850,contact5547@example.com,2021-12-05,US
CT00005548,A0001207,contact5548@example.com,2021-04-09,DE
CT00005549,A0005175,contact5549@example.com,2023-01-10,FR
CT00005550,A0003605,contact5550@example.com,2024-04-04,US
CT00005551,A0005006,contact5551@example.com,2022-08-18,FR
CT00005552,A0004688,contact5552@example.com,2022-08-10,US
CT00005553,A0001963,contact5553@example.com,2024-09-13,PL
